Time [sec],0,4.9273,9.9866,15.008,19.993,20.022,24.92,24.974,30.023,35,35.037,35.059,40.056,40.09,45.012,50.067,55.071,55.095,55.121,60.009,60.057,65.056,70.006,70.073,75.033,75.066,80.051,80.11,85.062,95.129,95.159,105.1,105.13,115.14,120.13,125.14,130.14,135.15,140.2,145.15,150.18,150.21,155.19,155.22,165.21,170.17,175.21,180.21,185.22,185.24,185.27,215.33,225.3,255.34,260.35,265.34,265.37,270.34,270.37,270.4,275.32,290.39,295.43,305.38,310.43,315.42,315.45,320.43,325.39,350.49,365.5,365.53,365.55,370.54,370.56,380.51,385.57,400.64,405.54,405.58,410.62,410.65,415.63,415.66,420.63,420.67,425.63,425.66,430.6,435.61,435.64,440.63,440.66,440.69,455.68,455.71,465.66,470.63,470.66,470.67,475.75,480.66,480.75,480.76,485.73,485.76,485.77,490.7,490.74,490.76,495.77,500.75,500.78,505.71,505.74,510.74,515.76,520.79,530.76,530.78,535.77,540.82,555.79,560.78,560.82,565.81,570.86,575.88,580.83,580.85,585.88,590.87,595.86,600.92,605.92,610.86,615.88,630.91,635.93,635.97,640.9,645.93,645.96,650.9,655.9,655.91,660.97,666.01,670.93,670.97,686.02,691,695.99,696.01,701.01,701.02,706.1,711.03,711.05,716.02,716.06,720.99,726.03,726.04,726.08,731.08,731.11,731.14,736.11,741.03,746.11,751.1,756.07,756.1,761.11,761.15,776.1,781.14,816.15,816.18,821.16,821.18,821.21,826.2,826.21,831.22,836.19,841.25,841.29,846.27,846.31,856.26,856.29,856.32,861.3,866.27,871.27,881.29,881.33,886.33,886.35,896.31,896.33,906.35,916.35,921.36,921.38,926.37,931.38,931.41,931.43,936.38,936.39,941.39,941.51,946.39,946.41,951.4,951.42,956.4,956.44,956.47,961.43,961.48,966.42,966.46,971.5,971.52,976.47,981.45,981.48,986.47,986.53,991.46,1006.5,1011.5,1056.5,1061.6,1066.6,1071.6,1076.6,1081.7,1081.7,1086.6,1091.6,1091.7,1096.6,1096.6,1101.7,1106.7,1106.7,1111.7,1111.7,1111.7,1116.6,1116.7,1116.7,1121.7,1126.6,1131.7,1131.7,1141.6,1141.7,1141.7,1146.7,1146.7,1166.8,1166.8,1171.8,1171.8,1171.8,1176.8,1176.8,1181.8,1181.8,1186.7,1191.8,1191.8,1196.8,1201.8,1201.8,1201.8,1206.8,1206.9,1211.9,1211.9,1211.9,1216.8,1216.8,1221.8,1221.8,1221.8,1231.8,1231.8,1236.8,1236.8,1241.8,1251.8,1256.9,1256.9,1256.9,1256.9,1261.9,1266.9,1266.9,1266.9,1271.9,1276.8,1281.9,1286.9,1286.9,1291.9,1291.9,1296.9,1297,1297,1301.9,1306.9,1306.9,1312,1312,1312,1312.1,1312.1,1316.9,1316.9,1322,1326.9,1332,1332,1337,1342,1347.1,1347.1,1347.1,1357,1367.1,1367.1,1372.1,1377,1377.1,1382.1,1387,1387.1,1392.1,1447.1,1487.3,1492.2,1492.2,1502.2,1507.2,1512.2,1512.3,1517.2,1517.2,1522.3,1522.3,1527.2,1527.2,1532.3,1532.3,1537.3,1537.4,1542.2,1542.3,1547.2,1547.3,1547.3,1557.3,1557.3,1557.4,1562.3,1562.4,1572.3,1577.3,1577.4,1587.3,1602.5,1602.5,1612.4,1612.5,1622.4,1622.4,1622.5,1637.5,1642.4,1642.4,1647.5,1652.5,1657.4,1657.6,1667.5,1672.5,1672.5,1677.5,1682.5,1682.6,1692.5,1697.5,1702.6,1717.6,1727.7,1732.6,1737.6,1737.7,1742.6,1742.6,1747.7,1752.6,1757.7,1772.6,1782.7,1782.7,1787.7,1787.7,1792.7,1797.7,1812.7,1812.7,1812.8,1817.7,1817.7,1817.8,1822.7,1822.8,1827.8,1837.7,1842.7,1847.8,1847.8,1857.8,1862.7,1872.8,1877.8,1882.8,1882.8,1887.8,1892.9,1902.9,1902.9,1907.9,1912.8,1912.9,1917.9,1922.9,1927.9,1942.9,1947.9,1952.9,1957.9,1973,1988,2008,2018,2018.1,2023.1,2028,2033.1,2033.2,2038,2038.1,2038.1,2043.1,2053,2058.1,2068.2,2083.1,2088.2,2093.1,2093.2,2098.2,2108.2,2123.2,2128.2,2138.3,2148.2,2158.2,2168.3,2168.3,2183.3,2183.3,2193.3,2193.4,2198.3,2198.3,2203.3,2208.3,2213.3,2228.4,2233.4,2238.3,2238.4,2243.4,2248.4,2263.4,2273.5,2278.4,2283.4,2293.4,2303.5,2308.5,2318.5,2323.5,2328.5,2333.5,2343.5,2353.5,2373.5,2378.6,2393.6,2398.6,2403.7,2408.6,2413.6,2423.6,2428.7,2428.7,2433.7,2438.7,2438.7,2443.7,2448.7,2448.7,2458.7,2458.7,2463.7,2468.8,2468.8,2478.7,2493.7,2498.7,2503.8,2508.7,2508.8,2513.8,2513.9,2518.7,2518.8,2518.8,2523.8,2523.9,2523.9,2528.8,2533.8,2533.8,2533.8,2533.8,2533.9,2538.8,2538.9,2538.9,2538.9,2539,2539,2553.9,2573.8,2573.9,2574,2578.8,2578.9,2583.9,2583.9,2584,2588.9,2588.9,2588.9,2588.9,2593.9,2593.9,2599,2603.9,2604,2608.9,2609,2609,2613.9,2614,2614,2618.9,2618.9,2618.9,2619,2619,2619,2623.9,2624,2624,2624,2624,2634,2634,2634,2644,2644,2644,2649,2649,2649,2649.1,2649.2,2653.9,2654,2654,2659,2664,2664.1,2664.1,2664.1,2664.1,2669,2669,2669,2669.1,2674,2674,2674,2674.1,2674.1,2679,2679.1,2684,2684,2684.1,2684.1,2689,2689.1,2689.1,2689.1,2689.2,2694,2694.1,2694.1,2694.1,2699,2699.1,2699.1,2699.1,2699.1,2699.1,2704.1,2704.1,2704.2,2709.1,2709.1,2714,2714.1,2714.1,2714.1,2714.1,2719.1,2719.1,2719.2,2719.2,2724.1,2724.1,2729.1,2729.1,2734,2734.1,2734.1,2739.2,2739.2,2739.2,2739.3,2744.2,2744.2,2749.2,2749.2,2749.2,2749.2,2754.2,2754.2,2754.3,2759.2,2764.2,2764.2,2774.2,2774.3,2779.2,2779.2,2784.2,2784.3,2784.3,2784.4,2789.2,2789.3,2789.3,2789.3,2794.2,2799.2,2799.3,2804.2,2804.3,2804.3,2804.3,2809.2,2809.2,2809.3,2814.2,2819.2,2819.3,2824.3,2824.3,2824.4,2829.3,2834.3,2834.4,2839.3,2839.3,2839.3,2844.4,2849.3,2849.3,2849.4,2854.3,2864.3,2864.4,2864.4,2864.4,2869.4,2869.4,2869.4,2874.3,2874.4,2874.4,2879.4,2879.5,2884.3,2884.3,2884.4,2889.4,2889.4,2889.4,2889.4,2894.4,2894.4,2894.4,2894.4,2899.3,2899.4,2904.4,2904.4,2904.4,2904.5,2904.6,2909.4,2914.5,2914.5,2914.5,2914.5,2919.4,2919.5,2919.5,2924.5,2924.5,2924.5,2929.4,2929.4,2929.4,2934.5,2939.5,2939.5,2944.5,2944.5,2944.5,2949.4,2949.5,2949.5,2954.4,2959.4,2959.6,2964.5,2964.5,2969.5,2974.5,2974.5,2974.5,2979.5,2979.5,2979.5,2984.6,2984.6,2984.6,2989.5,2989.5,2989.6,2994.5,2994.5,2994.6,2994.6,2999.5,3004.5,3009.5,3009.6,3014.5,3014.6,3014.7,3019.5,3019.6,3024.6,3024.6,3024.7,3024.7,3029.6,3029.6,3034.6,3034.6,3034.6,3039.6,3049.6,3054.6,3054.6,3054.7,3059.6,3059.7,3059.7,3064.6,3064.6,3064.7,3069.6,3069.7,3074.6,3074.7,3074.7,3079.6,3084.6,3084.6,3084.7,3094.7,3094.7,3099.7,3099.7,3099.8,3104.7,3104.8,3109.7,3109.7,3109.7,3109.7,3114.7,3114.8,3124.7,3124.7,3124.8,3129.7,3129.7,3129.8,3129.8,3129.8,3134.8,3134.8,3134.8,3134.9,3139.7,3139.8,3139.8,3144.7,3144.8,3149.8,3149.8,3154.7,3155.3,3155.4,3159.8,3159.8,3159.8,3164.7,3164.8,3164.8,3169.8,3169.8,3169.8,3169.8,3174.8,3174.8,3179.8,3179.8,3179.8,3184.8,3184.9,3184.9,3184.9,3189.8,3189.9,3194.8,3199.8,3199.8,3204.8,3204.8,3204.9,3219.9,3224.9,3229.9,3234.9,3234.9,3239.9,3239.9,3244.9,3244.9,3244.9,3249.9,3250,3254.9,3259.9,3260,3265,3275,3280,3280,3284.9,3285,3289.9,3290,3290,3295,3295,3300,3305,3305,3310,3325,3330,3330,3335,3340,3345,3360.1,3365.1,3375.1,3375.1,3380.1,3380.1,3390.2,3400.1,3400.1,3400.1,3405.2,3405.2,3415.2,3420.2,3425.2,3430.2,3435.3,3440.2,3450.2,3450.2,3450.3,3455.2,3455.3,3465.2,3465.3,3470.3,3480.3,3485.3,3495.3,3505.4,3510.3,3515.4,3520.3,3520.4,3525.3,3525.3,3530.3,3535.3,3540.4,3545.3,3550.4,3555.3,3555.4,3560.4,3560.4,3565.4,3590.4,3595.4,3595.4,3625.4,3630.5,3645.5,3655.5,3680.6,3685.6,3690.6,3695.6,3700.5,3700.6,3710.6,3720.6,3725.6,3730.6,3735.6,3745.6,3755.7,3755.7,3760.7,3760.7,3760.8,3765.7,3770.7,3775.7,3775.7
Smoke_Inside_0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Smoke_Inside_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
